temp,visib,day,mo,year,NUM_COLLISIONS
61.5,10,2,09,2019,635
62.8,10,2,09,2019,605
70,8.9,2,09,2019,652
68.6,7.8,2,09,2019,628
63.8,10,3,09,2019,604
66.6,6.6,3,09,2019,600
68.3,10,3,09,2019,624
56,9.9,3,09,2019,605
57.3,10,4,09,2019,605
64.7,9.9,4,09,2019,645
65.4,6.2,4,09,2019,689
67.7,9.5,4,09,2019,628
59.6,10,5,09,2019,687
59.3,9.1,5,09,2019,591
58.8,10,5,09,2019,688
63.5,8.8,5,09,2019,703
60.7,10,6,09,2019,488
63.8,10,6,09,2019,532
62.1,7.4,6,09,2019,489
67,9.9,6,09,2019,577
68.2,8.8,7,09,2019,604
66.9,8.7,7,09,2019,488
64.6,6.4,7,09,2019,515
66,10,7,09,2019,462
63.8,10,7,09,2019,473
57.7,7.1,1,10,2019,400
55.2,9.5,1,10,2019,559
66.9,10,1,10,2019,575
56,8.3,1,10,2019,607
59.4,10,2,10,2019,454
55.1,9.9,2,10,2019,639
56.7,10,2,10,2019,549
61.3,9.3,2,10,2019,523
56.3,7.9,2,10,2019,562
51.5,9.9,3,10,2019,658
56.9,7.8,3,10,2019,383
61.4,6.6,3,10,2019,669
57.8,8.4,3,10,2019,595
67.6,8.9,3,10,2019,688
55.5,10,4,10,2019,613
58.2,9.9,4,10,2019,608
62.5,5.4,4,10,2019,616
55.3,10,4,10,2019,690
54.5,4.9,4,10,2019,615
57.4,9.4,5,10,2019,708
55.9,9.6,5,10,2019,647
55,10,5,10,2019,634
55.5,3.6,5,10,2019,606
55.2,7.9,6,10,2019,525
50.5,10,6,10,2019,586
56.2,6.7,6,10,2019,502
51.9,10,6,10,2019,557
57.6,9.6,7,10,2019,441
52,10,7,10,2019,435
49.3,10,7,10,2019,500
53.4,7.6,7,10,2019,467
48.4,3.6,1,11,2019,743
45.4,10,1,11,2019,641
51.5,10,1,11,2019,481
48.1,10,1,11,2019,623
46.5,8.4,2,11,2019,630
56.6,9.6,2,11,2019,440
53.9,8.4,2,11,2019,595
46.5,10,2,11,2019,702
29,9.3,3,11,2019,599
51.5,9.9,3,11,2019,615
44.8,9.1,3,11,2019,526
48.5,6,3,11,2019,561
43.3,10,4,11,2019,647
47.2,8.9,4,11,2019,374
35,10,4,11,2019,545
51.4,9.8,4,11,2019,669
48.1,8.8,5,11,2019,633
42.7,10,5,11,2019,676
58.7,8.4,5,11,2019,782
49.3,9.8,5,11,2019,621
40.5,10,5,11,2019,425
35.3,10,6,11,2019,502
39.7,10,6,11,2019,527
47,10,6,11,2019,506
40.4,10,6,11,2019,528
35,10,6,11,2019,465
48.3,10,7,11,2019,457
41.5,10,7,11,2019,444
51,10,7,11,2019,479
50.2,7.5,7,11,2019,517
44.8,4.3,1,12,2019,580
35.4,10,1,12,2019,519
44.3,7.5,1,12,2019,593
48.2,7.3,1,12,2019,737
39.6,5.2,1,12,2019,518
37.5,7.3,2,12,2019,700
42.8,10,2,12,2019,530
44.7,4.8,2,12,2019,443
39.9,5.2,2,12,2019,620
53.1,1.8,2,12,2019,667
35.6,10,3,12,2019,264
39.9,4.9,3,12,2019,578
39.3,7.6,3,12,2019,701
36.6,10,3,12,2019,552
31.1,10,4,12,2019,599
39.6,10,4,12,2019,597
35.9,10,4,12,2019,414
24.2,10,4,12,2019,699
38.3,10,5,12,2019,563
38.7,9.8,5,12,2019,760
40.1,10,5,12,2019,448
24.2,10,5,12,2019,698
36.4,10,6,12,2019,566
44.5,9,6,12,2019,355
52.7,3.1,6,12,2019,577
33.3,10,6,12,2019,520
36.7,10,7,12,2019,409
31.8,10,7,12,2019,455
41.3,9.6,7,12,2019,510
38.4,10,7,12,2019,384
47.7,8,7,12,2019,503
40.1,10,1,01,2020,452
42.5,9.5,1,01,2020,476
28.1,10,1,01,2020,390
33.5,9.9,1,01,2020,459
39.4,10,2,01,2020,404
41.5,8.8,2,01,2020,497
27.8,10,2,01,2020,556
39,10,2,01,2020,408
35.3,10,3,01,2020,495
40.3,10,3,01,2020,346
27.1,10,3,01,2020,489
37.2,8.4,3,01,2020,454
43.9,8.2,3,01,2020,508
40.4,6.6,4,01,2020,547
31.6,10,4,01,2020,525
32.3,9.7,4,01,2020,451
29.5,10,4,01,2020,521
39.6,10,4,01,2020,413
29.8,10,5,01,2020,518
39.7,9.3,5,01,2020,522
37.3,6.5,5,01,2020,524
27.1,10,5,01,2020,566
45.8,7,5,01,2020,456
23.5,9.6,6,01,2020,774
43.1,9,6,01,2020,383
49.4,6.7,6,01,2020,439
45.4,3.6,6,01,2020,353
41.2,7.5,7,01,2020,360
40.1,7.1,7,01,2020,291
44.3,6.5,7,01,2020,398
52,2.9,7,01,2020,391
38.8,9.9,1,02,2020,559
43.5,9.1,1,02,2020,572
41.1,8.9,1,02,2020,493
38.5,10,1,02,2020,339
37.2,9.2,2,02,2020,428
42.2,9.2,2,02,2020,464
44.1,3.1,2,02,2020,458
44,5.6,2,02,2020,527
44,7.7,3,02,2020,477
41,8,3,02,2020,432
40.7,9.9,3,02,2020,438
44.5,4.7,3,02,2020,449
31.4,10,4,02,2020,448
41.3,7,4,02,2020,504
44.6,4.8,4,02,2020,581
41.6,5.3,4,02,2020,544
33.8,10,5,02,2020,632
36.4,10,5,02,2020,530
46.3,5,5,02,2020,604
27.7,9.9,5,02,2020,504
22.8,10,6,02,2020,440
39.7,9.9,6,02,2020,409
34.9,10,6,02,2020,407
34.2,10,6,02,2020,466
34.1,10,6,02,2020,456
37.9,10,7,02,2020,387
33.1,10,7,02,2020,373
39.9,9.8,7,02,2020,392
38.5,9.3,7,02,2020,391
36.3,10,1,03,2020,562
34,10,1,03,2020,378
44.7,9.2,1,03,2020,546
44.7,5.3,1,03,2020,164
36,9.4,1,03,2020,225
40,7.1,2,03,2020,374
39.4,9.2,2,03,2020,158
46.3,7.5,2,03,2020,450
43.3,6.6,2,03,2020,201
46.4,8,2,03,2020,550
43.9,10,3,03,2020,298
41,9.9,3,03,2020,168
47.2,8.7,3,03,2020,473
46.7,7.3,3,03,2020,540
41.2,9.7,4,03,2020,187
45,5.3,4,03,2020,339
43.5,10,4,03,2020,529
40.6,9.1,4,03,2020,456
46.4,5.6,5,03,2020,551
40,9.5,5,03,2020,673
46.2,3.3,5,03,2020,306
47.6,9.7,5,03,2020,195
34.3,6.5,6,03,2020,515
42.3,9.9,6,03,2020,183
45.9,8.5,6,03,2020,238
45.3,9,6,03,2020,371
33.7,10,7,03,2020,139
38.6,10,7,03,2020,408
44.8,7.8,7,03,2020,146
28.7,10,7,03,2020,423
42.6,10,7,03,2020,331
51.6,6.6,1,04,2020,138
46.7,9.9,1,04,2020,127
46.8,9.9,1,04,2020,140
46.3,1.3,1,04,2020,131
41.8,8.7,2,04,2020,185
49,10,2,04,2020,130
50.5,7.5,2,04,2020,135
42.4,9.4,2,04,2020,121
39.9,10,3,04,2020,155
46.9,10,3,04,2020,137
46.5,9.6,3,04,2020,125
44.7,9.6,3,04,2020,139
42,10,3,04,2020,148
43,5.7,4,04,2020,103
43.7,10,4,04,2020,138
42.8,10,4,04,2020,108
46.8,9.8,4,04,2020,173
42,9.4,4,04,2020,166
45.1,10,5,04,2020,115
42.2,10,5,04,2020,158
46.3,7.7,5,04,2020,172
43.7,3.7,5,04,2020,191
41,6.9,6,04,2020,125
42.3,6.8,6,04,2020,156
47.7,10,6,04,2020,152
44.1,10,6,04,2020,121
45.9,10,7,04,2020,106
44.3,10,7,04,2020,102
45.3,7.9,7,04,2020,140
41.8,10,7,04,2020,94
52.5,10,1,05,2020,185
56.3,9.1,1,05,2020,174
56,8.6,1,05,2020,214
50.6,9.8,1,05,2020,173
51.5,10,2,05,2020,174
51.7,10,2,05,2020,229
58.2,5.8,2,05,2020,224
49.6,10,2,05,2020,191
45.6,10,3,05,2020,184
49.9,10,3,05,2020,192
48.8,10,3,05,2020,212
57.4,2,3,05,2020,239
48.3,9.6,4,05,2020,212
46.3,9.8,4,05,2020,175
51.6,10,4,05,2020,171
60.2,6.6,4,05,2020,209
51,10,5,05,2020,177
51.3,4.9,5,05,2020,186
61,3.6,5,05,2020,258
54.1,8.6,5,05,2020,242
57,10,5,05,2020,264
56.4,4.1,6,05,2020,193
57.6,8.2,6,05,2020,217
51.4,7.8,6,05,2020,189
46.2,9.4,6,05,2020,148
60.4,3.5,6,05,2020,226
51.7,9.7,7,05,2020,197
49.4,10,7,05,2020,171
61.5,9.8,7,05,2020,208
51.3,9.3,7,05,2020,167
46,10,7,05,2020,163
55.4,10,1,06,2020,196
58.3,8.1,1,06,2020,223
62.6,10,1,06,2020,235
67.1,5.5,1,06,2020,301
68.6,9.7,1,06,2020,295
61.9,10,2,06,2020,251
63.5,2.3,2,06,2020,291
57.1,10,2,06,2020,197
66.3,7.9,2,06,2020,278
59.9,10,2,06,2020,259
61.2,10,3,06,2020,244
66.4,1.5,3,06,2020,300
60.3,7,3,06,2020,238
59.2,9.2,3,06,2020,216
67.8,9.1,4,06,2020,250
64.4,9,4,06,2020,245
63.6,6.6,4,06,2020,251
59.8,3.7,4,06,2020,226
63.9,3.5,5,06,2020,306
63.1,3.2,5,06,2020,277
60.4,3.9,5,06,2020,248
66.7,9.6,5,06,2020,337
61.2,1.6,6,06,2020,262
64.8,6.6,6,06,2020,246
66.6,6.8,6,06,2020,273
62.5,7.3,6,06,2020,282
62.2,8.8,7,06,2020,206
65.2,5.8,7,06,2020,245
68,6.9,7,06,2020,240
60.9,10,7,06,2020,228
70.3,4.9,1,07,2020,290
77,7.6,1,07,2020,320
71,2.1,1,07,2020,281
67.9,6.4,1,07,2020,257
76.5,6.6,2,07,2020,298
60.1,8.9,2,07,2020,243
77.6,8.3,2,07,2020,331
72,6.2,2,07,2020,320
75.3,7.5,3,07,2020,318
68.1,9.9,3,07,2020,267
72.7,7.8,3,07,2020,290
64.4,6,3,07,2020,259
66.5,9.8,3,07,2020,268
63.6,10,4,07,2020,322
74.4,3.7,4,07,2020,300
70.9,8.2,4,07,2020,313
74.1,5.7,4,07,2020,332
68.2,7.8,4,07,2020,340
69.5,7,5,07,2020,302
73.7,7.8,5,07,2020,312
62.6,9.9,5,07,2020,308
69.8,3.8,5,07,2020,296
73.7,6.3,5,07,2020,343
70.2,3.2,6,07,2020,316
70.3,3.4,6,07,2020,274
69.6,5.5,6,07,2020,291
66.1,5.1,6,07,2020,278
71.8,7,7,07,2020,292
75.1,8,7,07,2020,313
63.1,4.4,7,07,2020,290
69.1,0.8,7,07,2020,313
71.7,2.3,1,08,2020,320
76.1,5.1,1,08,2020,353
74.3,9.8,1,08,2020,320
67,10,1,08,2020,294
66,7.5,1,08,2020,288
74.2,5.9,2,08,2020,286
74.8,3.4,2,08,2020,451
75.4,7.8,2,08,2020,317
68.3,9.6,2,08,2020,311
74.8,8.9,3,08,2020,345
75.3,5.9,3,08,2020,293
70.2,10,3,08,2020,310
70.4,8.8,3,08,2020,286
68.4,10,4,08,2020,306
66.9,9.9,4,08,2020,343
74.1,6.4,4,08,2020,356
77,4.1,4,08,2020,275
69.1,10,5,08,2020,348
69,6.5,5,08,2020,337
70.6,9.9,5,08,2020,306
74.6,9.7,5,08,2020,344
72.3,9.7,6,08,2020,328
69.7,5.1,6,08,2020,260
70.4,7.3,6,08,2020,313
70.8,5.4,6,08,2020,291
72.6,8.5,6,08,2020,375
66.6,7.6,7,08,2020,279
72.3,8.1,7,08,2020,316
71.5,9.3,7,08,2020,283
72,9,7,08,2020,303
71.9,8.9,7,08,2020,286
69.5,9.5,1,09,2020,289
67.1,10,1,09,2020,295
56.8,10,1,09,2020,310
68.1,6.3,1,09,2020,300
61.5,10,2,09,2020,301
67.5,6.1,2,09,2020,317
65.9,5.2,2,09,2020,337
65.7,10,2,09,2020,337
58.8,10,2,09,2020,307
58.8,10,3,09,2020,307
64.1,10,3,09,2020,356
67.6,7.7,3,09,2020,347
66.5,8.4,3,09,2020,309
69.3,4.3,3,09,2020,292
66.2,10,4,09,2020,297
70.5,2.1,4,09,2020,363
68.5,10,4,09,2020,322
70.8,0.8,4,09,2020,347
64.6,7,5,09,2020,348
63.6,8.8,5,09,2020,341
72.8,8.3,5,09,2020,383
69.1,7.1,5,09,2020,351
58.8,10,6,09,2020,330
70.7,10,6,09,2020,362
62.4,10,6,09,2020,304
63.6,4.5,6,09,2020,330
67.3,10,7,09,2020,293
64.2,10,7,09,2020,245
66.7,9.2,7,09,2020,315
55.2,10,7,09,2020,275
55.6,10,1,10,2020,276
55.3,10,1,10,2020,323
56.9,9.2,1,10,2020,302
56.1,9.9,1,10,2020,314
59.2,9.9,2,10,2020,325
56.7,8.2,2,10,2020,262
59.7,8,2,10,2020,336
61.8,3.3,2,10,2020,323
53.6,8,3,10,2020,309
65.7,9.6,3,10,2020,308
64.9,4.7,3,10,2020,338
60.7,10,3,10,2020,333
50.8,6.8,4,10,2020,334
59.5,10,4,10,2020,332
63.5,10,4,10,2020,311
65,5.3,4,10,2020,264
66.4,9.7,4,10,2020,332
52.5,10,5,10,2020,330
44.3,6,5,10,2020,394
62,9.5,5,10,2020,337
64.8,8.7,5,10,2020,350
65.4,10,5,10,2020,304
61.4,10,6,10,2020,323
54.3,9.5,6,10,2020,335
44.9,10,6,10,2020,334
65.2,9.9,6,10,2020,277
60.9,10,6,10,2020,301
54.7,10,7,10,2020,305
52.1,10,7,10,2020,281
61,10,7,10,2020,269
60.9,10,7,10,2020,248
53.9,7.6,1,11,2020,298
54.8,6.6,1,11,2020,318
54.9,9.4,1,11,2020,305
42.1,10,1,11,2020,327
52.7,8.3,1,11,2020,301
44,10,2,11,2020,285
42.2,10,2,11,2020,324
47.4,10,2,11,2020,261
57.2,5.7,2,11,2020,343
45.1,10,3,11,2020,276
46.4,10,3,11,2020,302
38.1,10,3,11,2020,295
61.4,9,3,11,2020,300
37.2,10,4,11,2020,279
55.7,7,4,11,2020,203
59,9.8,4,11,2020,357
60.7,3.7,4,11,2020,327
53.5,6.9,5,11,2020,391
56.9,9,5,11,2020,358
54,5.4,5,11,2020,279
59.5,7.6,5,11,2020,365
50.6,8.7,6,11,2020,239
50.5,10,6,11,2020,298
60.4,8.3,6,11,2020,329
57.7,9.3,6,11,2020,314
46.4,10,7,11,2020,251
50.9,10,7,11,2020,222
57.2,8.4,7,11,2020,308
58.8,8.5,7,11,2020,326
47.4,10,7,11,2020,248
35.1,10,1,12,2020,281
44,8.9,1,12,2020,250
43,10,1,12,2020,217
42.3,8.2,1,12,2020,268
41.3,9.7,2,12,2020,244
40.8,9.3,2,12,2020,320
58.1,4.3,2,12,2020,269
36.4,10,2,12,2020,282
37.7,10,2,12,2020,315
34.1,10,3,12,2020,238
35.4,9.6,3,12,2020,280
38.5,10,3,12,2020,360
31.8,10,3,12,2020,341
47.5,9.8,3,12,2020,235
40.8,10,4,12,2020,311
45.1,10,4,12,2020,252
48.8,8.4,4,12,2020,278
47.6,9.3,4,12,2020,315
38.9,4,4,12,2020,233
41.5,10,5,12,2020,348
53.6,10,5,12,2020,372
53.9,4.3,5,12,2020,168
36.1,9.6,5,12,2020,278
40.1,8.8,6,12,2020,226
35.6,9.7,6,12,2020,251
52.1,8.6,6,12,2020,285
51.5,6.3,6,12,2020,278
38.5,10,7,12,2020,194
39.3,9.8,7,12,2020,241
53.4,6.3,7,12,2020,265
34.2,10,7,12,2020,184
